Date,Team,playerID,Player,In,Out,Notes
2013-12-04,Hawks,2594,Kyle Korver,True,False,activated from IL
2013-12-04,Jazz,202379,Jeremy Evans,False,True,placed on IL with flu
2013-12-04,Jazz,101107,Marvin Williams,False,True,placed on IL with heel injury
2013-12-04,Jazz,203546,Ian Clark,True,False,activated from IL
2013-12-04,Jazz,200839,Mike Harris,True,False,activated from IL
2013-12-04,Rockets,202718,Chandler Parsons,False,True,sore back (DNP)
2013-12-04,Rockets,202391,Jeremy Lin,False,True,sprained right knee (DNP)
2013-12-04,Rockets,201600,Omer Asik,False,True,bruised right thigh (DNP)
2013-12-05,Bulls,2229,Mike James (Lamont),False,True,right knee injury (DNP)
2013-12-05,Clippers,200755,J.J. Redick,False,True,fractured right hand (DNP)
2013-12-05,Clippers,2440,Matt Barnes,False,True,recovering from surgery on left eye (DNP)
2013-12-05,Grizzlies,2754,Tony Allen,False,True,hip injury (DNP)
2013-12-05,Heat,2365,Chris Andersen,False,True,personal reasons (DNP)
2013-12-05,Nets,101114,Deron Williams,False,True,sprained left ankle (DNP)
2013-12-05,Nets,1718,Paul Pierce,False,True,fractured right hand (DNP)
2013-12-06,76ers,203487,Michael Carter-Williams,False,True,sore right knee (DNP)
2013-12-06,Bobcats,203077,Michael Kidd-Gilchrist,False,True,placed on IL with fractured left hand
2013-12-06,Bobcats,203480,James Southerland,True,False,activated from IL
2013-12-06,Bucks,2406,Caron Butler,False,True,sore left knee (DNP)
2013-12-06,Bucks,2585,Zaza Pachulia,False,True,sprained (P) / fractured (CBC) right foot (DNP)
2013-12-06,Celtics,203482,Kelly Olynyk,False,True,sprained right ankle (DNP)
2013-12-06,Jazz,203546,Ian Clark,False,True,placed on IL
2013-12-06,Jazz,202379,Jeremy Evans,True,False,activated from IL
2013-12-06,Lakers,2549,Chris Kaman,False,True,back spasms (DNP)
2013-12-06,Lakers,200770,Jordan Farmar,False,True,torn left hamstring (DNP)
2013-12-06,Magic,202696,Nikola Vucevic,False,True,sprained left ankle (DNP)
2013-12-06,Raptors,201189,Aaron Gray,False,True,placed on IL
2013-12-06,Raptors,201948,Austin Daye,True,False,activated from IL
2013-12-06,Rockets,202391,Jeremy Lin,False,True,sprained right knee (DNP)
2013-12-06,Rockets,201600,Omer Asik,False,True,bruised right thigh (DNP)
2013-12-06,Timberwolves,201567,Kevin Love,False,True,personal reasons (DNP)
2013-12-06,Wizards,1733,Al Harrington,False,True,sore right knee (DNP)
2013-12-06,Wizards,202338,Kevin Seraphin,False,True,placed on IL with knee injury
2013-12-06,Wizards,203490,Otto Porter Jr.,True,False,activated from IL
2013-12-07,76ers,203487,Michael Carter-Williams,False,True,sore right knee (DNP)
2013-12-07,Bucks,2406,Caron Butler,False,True,sore left knee (DNP)
2013-12-07,Bucks,2585,Zaza Pachulia,False,True,sprained right foot (P) (DNP)
2013-12-07,Bulls,2736,Luol Deng,False,True,left calf injury (DNP)
2013-12-07,Bulls,2229,Mike James (Lamont),False,True,right knee injury (DNP)
2013-12-07,Clippers,200755,J.J. Redick,False,True,fractured right hand (DNP)
2013-12-07,Clippers,2440,Matt Barnes,False,True,recovering from surgery on left eye (DNP)
2013-12-07,Grizzlies,202334,Ed Davis (Adam),False,True,sprained right ankle (DNP)
2013-12-07,Grizzlies,2754,Tony Allen,False,True,hip injury (DNP)
2013-12-07,Heat,201563,Michael Beasley,False,True,placed on IL with strained left hamstring
2013-12-07,Heat,2548,Dwyane Wade,True,False,activated from IL
2013-12-07,Jazz,202324,Derrick Favors,False,True,placed on IL with sore lower back
2013-12-07,Jazz,203546,Ian Clark,True,False,activated from IL
2013-12-07,Nets,101114,Deron Williams,False,True,sprained left ankle (DNP)
2013-12-07,Nets,1718,Paul Pierce,False,True,fractured right hand (DNP)
2013-12-07,Nuggets,201951,Ty Lawson,False,True,strained left hamstring (DNP)
2013-12-07,Timberwolves,201567,Kevin Love,False,True,death of grandmother (DNP)
2013-12-08,Celtics,203482,Kelly Olynyk,False,True,sprained right ankle (DNP)
2013-12-08,Heat,2548,Dwyane Wade,False,True,placed on IL with resting knees
2013-12-08,Heat,201563,Michael Beasley,True,False,activated from IL
2013-12-08,Knicks,2030,Kenyon Martin (Sr.),False,True,sore left ankle (DNP)
2013-12-08,Lakers,2549,Chris Kaman,False,True,back spasms (DNP)
2013-12-08,Lakers,200770,Jordan Farmar,False,True,torn left hamstring (DNP)
2013-12-08,Lakers,977,Kobe Bryant,True,False,activated from IL
2013-12-08,Magic,202696,Nikola Vucevic,False,True,sprained left ankle (DNP)
2013-12-08,Pistons,201155,Rodney Stuckey,False,True,sore left knee (DNP)
2013-12-08,Raptors,203112,Quincy Acy,False,True,DNP
2013-12-08,Raptors,200752,Rudy Gay,False,True,DNP
2013-12-08,Raptors,201946,Tyler Hansbrough,False,True,placed on IL with sprained left shoulder
2013-12-08,Raptors,202779,Dwight Buycks,True,False,activated from IL
2013-12-08,Rockets,202391,Jeremy Lin,False,True,sprained right knee (DNP)
2013-12-08,Rockets,201600,Omer Asik,False,True,bruised right thigh (DNP)
2013-12-09,76ers,202343,Elliot Williams,False,True,back injury (DNP)
2013-12-09,76ers,203487,Michael Carter-Williams,False,True,sore right knee (DNP)
2013-12-09,Bobcats,202687,Bismack Biyombo,False,True,sprained right ankle (DNP)
2013-12-09,Bucks,2585,Zaza Pachulia,False,True,fractured right foot (out indefinitely)
2013-12-09,Clippers,200755,J.J. Redick,False,True,fractured right hand (DNP)
2013-12-09,Clippers,2440,Matt Barnes,False,True,recovering from surgery on left eye (DNP)
2013-12-09,Clippers,203493,Reggie Bullock,False,True,sprained left ankle (DTD)
2013-12-09,Grizzlies,202334,Ed Davis (Adam),False,True,sprained left /right (CBC) ankle (DNP)
2013-12-09,Grizzlies,202347,Quincy Pondexter,False,True,stress fracture in right foot (DNP)
2013-12-09,Grizzlies,2754,Tony Allen,False,True,hip injury (DNP)
2013-12-09,Magic,202696,Nikola Vucevic,False,True,sprained left ankle (DNP)
2013-12-09,Nuggets,201951,Ty Lawson,False,True,strained left hamstring (DNP)
2013-12-09,Pelicans,201936,Tyreke Evans,False,True,sprained left ankle (out indefinitely)
2013-12-09,Warriors,201962,Toney Douglas,True,False,activated from IL
2013-12-09,Wizards,1733,Al Harrington,False,True,placed on IL recovering from arthroscopic surgery on right knee
2013-12-09,Wizards,101110,Martell Webster,False,True,left ankle injury (DNP)
2013-12-09,Wizards,2403,Nene Hilario ,False,True,right foot injury (DTD)
2013-12-09,Wizards,202338,Kevin Seraphin,True,False,activated from IL
2013-12-10,Bucks,2406,Caron Butler,False,True,sore left knee (DNP)
2013-12-10,Bucks,202390,Gary Neal,False,True,plantar faciitis in left foot (DNP)
2013-12-10,Bucks,2585,Zaza Pachulia,False,True,fractured right foot (DNP)
2013-12-10,Bulls,201149,Joakim Noah,False,True,bruised right thigh (DNP)
2013-12-10,Bulls,2736,Luol Deng,False,True,sore left Achilles (DNP)
2013-12-10,Celtics,203482,Kelly Olynyk,False,True,sprained right ankle (DNP)
2013-12-10,Hawks,202970,Gustavo Ayon,False,True,sprained left ankle (DTD)
2013-12-10,Heat,201563,Michael Beasley,False,True,placed on IL with strained left hamstring
2013-12-10,Heat,2548,Dwyane Wade,True,False,activated from IL
2013-12-10,Knicks,2030,Kenyon Martin (Sr.),False,True,sore left ankle (DNP)
2013-12-10,Lakers,2549,Chris Kaman,False,True,back spasms (DNP)
2013-12-10,Lakers,200770,Jordan Farmar,False,True,torn left hamstring (DNP)
2013-12-10,Pistons,201155,Rodney Stuckey,False,True,placed on IL with knee injury
2013-12-10,Pistons,1497,Chauncey Billups,True,False,activated from IL
2013-12-10,Spurs,201168,Tiago Splitter,False,True,placed on IL with left calf injury
2013-12-10,Thunder,200757,Thabo Sefolosha,False,True,placed on IL with sprained right knee
2013-12-11,76ers,203487,Michael Carter-Williams,False,True,skin infection (DNP)
2013-12-11,Bobcats,202687,Bismack Biyombo,False,True,sprained right ankle (DNP)
2013-12-11,Bucks,2406,Caron Butler,False,True,sore left knee (DNP)
2013-12-11,Bucks,202390,Gary Neal,False,True,plantar faciitis in left foot (DNP)
2013-12-11,Bucks,2585,Zaza Pachulia,False,True,fractured right foot (DNP)
2013-12-11,Bulls,2736,Luol Deng,False,True,sore left Achilles (DNP)
2013-12-11,Celtics,203482,Kelly Olynyk,False,True,sprained right ankle (DNP)
2013-12-11,Celtics,2743,Kris Humphries,False,True,bruised right knee (DNP)
2013-12-11,Clippers,200755,J.J. Redick,False,True,placed on IL with fractured right hand
2013-12-11,Clippers,2440,Matt Barnes,False,True,recovering from surgery on left eye (DNP)
2013-12-11,Clippers,203493,Reggie Bullock,False,True,sprained left ankle (DNP)
2013-12-11,Grizzlies,202334,Ed Davis (Adam),False,True,sprained left /right (CBC) ankle (DNP)
2013-12-11,Grizzlies,202347,Quincy Pondexter,False,True,stress fracture in right foot (DNP)
2013-12-11,Grizzlies,2754,Tony Allen,False,True,hip injury (DNP)
2013-12-11,Jazz,200839,Mike Harris,False,True,placed on IL
2013-12-11,Jazz,202324,Derrick Favors,True,False,activated from IL
2013-12-11,Jazz,101107,Marvin Williams,True,False,activated from IL
2013-12-11,Kings,201189,Aaron Gray,False,True,DNP
2013-12-11,Kings,203112,Quincy Acy,False,True,DNP
2013-12-11,Kings,200752,Rudy Gay,False,True,DNP
2013-12-11,Knicks,101109,Raymond Felton,False,True,sore left hamstring (DNP)
2013-12-11,Pistons,1497,Chauncey Billups,False,True,placed on IL
2013-12-11,Pistons,201155,Rodney Stuckey,True,False,activated from IL
2013-12-11,Warriors,979,Jermaine O'Neal,False,True,sprained right wrist (DNP)
2013-12-12,Clippers,2440,Matt Barnes,False,True,recovering from surgery on left eye (DNP)
2013-12-12,Lakers,2581,Steve Blake,False,True,torn ligament in right elbow (out indefinitely)
2013-12-12,Rockets,201600,Omer Asik,False,True,bruised right thigh (DNP)
2013-12-13,76ers,203487,Michael Carter-Williams,False,True,skin infection (DNP)
2013-12-13,Bucks,2406,Caron Butler,False,True,sore left knee (DNP)
2013-12-13,Bucks,2585,Zaza Pachulia,False,True,fractured right foot (DNP)
2013-12-13,Bulls,2736,Luol Deng,False,True,sore left Achilles (DNP)
2013-12-13,Bulls,2229,Mike James (Lamont),False,True,right knee injury (DNP)
2013-12-13,Bulls,202710,Jimmy Butler,True,False,activated from IL
2013-12-13,Celtics,2743,Kris Humphries,False,True,bruised right knee (DNP)
2013-12-13,Grizzlies,202347,Quincy Pondexter,False,True,stress fracture in right foot (DNP)
2013-12-13,Hawks,202970,Gustavo Ayon,False,True,placed on IL
2013-12-13,Knicks,101109,Raymond Felton,False,True,sore left hamstring (DNP)
2013-12-13,Lakers,200770,Jordan Farmar,False,True,torn left hamstring (DNP)
2013-12-13,Lakers,2581,Steve Blake,False,True,torn ligament in right elbow (DNP)
2013-12-13,Magic,200780,Solomon Jones,False,True,placed on IL
2013-12-13,Magic,202699,Tobias Harris,True,False,activated from IL
2013-12-13,Nets,201572,Brook Lopez,False,True,sprained left ankle (DNP)
2013-12-13,Pistons,203491,Peyton Siva,False,True,placed on IL
2013-12-13,Pistons,1497,Chauncey Billups,True,False,activated from IL
2013-12-13,Raptors,201948,Austin Daye,False,True,placed on IL
2013-12-13,Raptors,101236,Chuck Hayes,False,True,placed on IL with irregular heartbeat
2013-12-13,Raptors,202361,Landry Fields,False,True,strained neck (DNP)
2013-12-13,Raptors,201946,Tyler Hansbrough,True,False,activated from IL
2013-12-13,Spurs,203382,Aron Baynes,False,True,left ankle injury (DNP)
2013-12-13,Wizards,2403,Nene Hilario ,False,True,right foot tendinitis (DNP)
2013-12-13,Warriors,979,Jermaine O'Neal,False,True,arthroscopic surgery on right wrist to repair torn ligament (out indefinitely)
2013-12-13,Lakers,203527,Ryan Kelly,True,False,activated from IL
2013-12-13,Warriors,979,Jermaine O'Neal,False,True,placed on IL recovering from arthroscopic surgery on right wrist to repair torn ligament
2013-12-14,76ers,203487,Michael Carter-Williams,False,True,skin infection (DNP)
2013-12-14,Bucks,2568,Carlos Delfino,False,True,surgery on right foot (out for season)
2013-12-14,Bucks,2406,Caron Butler,False,True,sore left knee (DNP)
2013-12-14,Bucks,2585,Zaza Pachulia,False,True,fractured right foot (DNP)
2013-12-14,Bulls,2550,Kirk Hinrich,False,True,strained back (DNP)
2013-12-14,Cavaliers,203092,Tyler Zeller,False,True,placed on IL with sprained right ankle
2013-12-14,Clippers,2440,Matt Barnes,False,True,recovering from surgery on left eye (DNP)
2013-12-14,Jazz,200839,Mike Harris,True,False,activated from IL
2013-12-14,Knicks,2030,Kenyon Martin (Sr.),False,True,strained abdominal muscle (DNP)
2013-12-14,Knicks,101109,Raymond Felton,False,True,strained left hamstring (DNP)
2013-12-14,Lakers,200770,Jordan Farmar,False,True,torn left hamstring (DNP)
2013-12-14,Lakers,2581,Steve Blake,False,True,torn ligament in right elbow (DNP)
2013-12-14,Mavericks,1717,Dirk Nowitzki,False,True,placed on IL with illness
2013-12-14,Mavericks,201148,Brandan Wright,True,False,activated from IL
2013-12-14,Raptors,202933,Julyan Stone,False,True,placed on IL
2013-12-14,Raptors,201948,Austin Daye,True,False,activated from IL
2013-12-14,Wizards,2403,Nene Hilario ,False,True,right foot tendinitis (DNP)
2013-12-15,Cavaliers,101198,Will Bynum,True,False,activated from IL
2013-12-15,Grizzlies,202347,Quincy Pondexter,False,True,stress fracture in right foot (DNP)
2013-12-15,Pelicans,201936,Tyreke Evans,False,True,sprained left ankle (DNP)
2013-12-15,Rockets,202391,Jeremy Lin,False,True,sprained right knee (P) / back injury (CBC) (DNP)
2013-12-15,Rockets,201600,Omer Asik,False,True,bruised right thigh (DNP)
2013-12-15,Thunder,101155,Ryan Gomes,False,True,placed on IL
2013-12-15,Thunder,200757,Thabo Sefolosha,True,False,activated from IL
2013-12-16,76ers,203487,Michael Carter-Williams,False,True,skin infection (DNP)
2013-12-16,Bulls,2550,Kirk Hinrich,False,True,sore back (DNP)
2013-12-16,Clippers,2440,Matt Barnes,False,True,recovering from surgery on left eye (DNP)
2013-12-16,Knicks,2030,Kenyon Martin (Sr.),False,True,strained abdominal muscle (DNP)
2013-12-16,Knicks,203143,Pablo Prigioni,False,True,fractured right toe (out indefinitely)
2013-12-16,Knicks,101109,Raymond Felton,False,True,strained left hamstring (DNP)
2013-12-16,Lakers,200770,Jordan Farmar,False,True,torn left hamstring (DNP)
2013-12-16,Lakers,2581,Steve Blake,False,True,torn ligament in right elbow (DNP)
2013-12-16,Nets,201572,Brook Lopez,False,True,sprained left ankle (DNP)
2013-12-16,Pistons,1497,Chauncey Billups,False,True,placed on IL
2013-12-16,Spurs,201986,Nando De Colo,False,True,placed on IL
2013-12-16,Spurs,201168,Tiago Splitter,True,False,activated from IL
2013-12-16,Timberwolves,2755,Kevin Martin,False,True,sore left knee (DNP)
2013-12-16,Wizards,2403,Nene Hilario ,False,True,placed on IL with right foot tendinitis
2013-12-16,Wizards,203078,Bradley Beal,True,False,activated from IL
2013-12-17,Cavaliers,203156,Henry Sims,False,True,placed on IL
2013-12-17,Cavaliers,203092,Tyler Zeller,True,False,activated from IL
2013-12-17,Grizzlies,201144,Mike Conley Jr.,False,True,bruised left thigh (DNP)
2013-12-17,Grizzlies,202347,Quincy Pondexter,False,True,placed on IL with stress fracture in right foot (out for season)
2013-12-17,Lakers,200770,Jordan Farmar,False,True,torn left hamstring (DNP)
2013-12-17,Lakers,2581,Steve Blake,False,True,torn ligament in right elbow (DNP)
2013-12-17,Pelicans,201936,Tyreke Evans,False,True,sprained left ankle (DNP)
2013-12-17,Warriors,2738,Andre Iguodala,True,False,activated from IL
2013-12-18,Bucks,2406,Caron Butler,False,True,sore left knee (DNP)
2013-12-18,Bucks,202390,Gary Neal,False,True,left foot injury (DNP)
2013-12-18,Bucks,201564,O.J. Mayo,False,True,personal reasons (DNP)
2013-12-18,Bucks,2585,Zaza Pachulia,False,True,fractured right foot (DNP)
2013-12-18,Bulls,2550,Kirk Hinrich,False,True,sore back (DNP)
2013-12-18,Clippers,203493,Reggie Bullock,False,True,sprained left ankle (DNP)
2013-12-18,Grizzlies,201144,Mike Conley Jr.,False,True,bruised left thigh (DNP)
2013-12-18,Grizzlies,2419,Tayshaun Prince,False,True,sore left knee (DNP)
2013-12-18,Hawks,201858,Cartier Martin,False,True,sprained left ankle (DNP)
2013-12-18,Knicks,2030,Kenyon Martin (Sr.),False,True,strained abdominal muscle (DNP)
2013-12-18,Knicks,203143,Pablo Prigioni,False,True,placed on IL fractured right toe
2013-12-18,Knicks,101109,Raymond Felton,False,True,strained left hamstring (DNP)
2013-12-18,Knicks,2199,Tyson Chandler,True,False,activated from IL
2013-12-18,Magic,201167,Arron Afflalo,False,True,placed on IL with illness
2013-12-18,Magic,200780,Solomon Jones,True,False,activated from IL
2013-12-18,Mavericks,1717,Dirk Nowitzki,True,False,activated from IL
2013-12-18,Pelicans,203076,Anthony Davis,True,False,activated from IL
2013-12-18,Pistons,201155,Rodney Stuckey,False,True,placed on IL with sore right shoulder
2013-12-18,Pistons,1497,Chauncey Billups,True,False,activated from IL
2013-12-18,Raptors,201948,Austin Daye,False,True,placed on IL
2013-12-18,Raptors,202779,Dwight Buycks,False,True,placed on IL
2013-12-18,Raptors,101236,Chuck Hayes,True,False,activated from IL
2013-12-18,Raptors,202779,Dwight Buycks,True,False,activated from IL
2013-12-18,Raptors,202933,Julyan Stone,True,False,activated from IL
2013-12-18,Rockets,202391,Jeremy Lin,False,True,bruised right thigh / back spasms (DNP)
2013-12-18,Spurs,2225,(William) Tony Parker,False,True,placed on IL with bruised right shin
2013-12-18,Spurs,201986,Nando De Colo,True,False,activated from IL
2013-12-18,Wizards,2403,Nene Hilario ,True,False,activated from IL
2013-12-18,Wizards,779,Glen Rice Jr.,False,True,surgery on fractured right wrist
2013-12-18,Wizards,779,Glen Rice Jr.,False,True,placed on IL recovering from surgery on fractured right wrist
2013-12-19,Bulls,2550,Kirk Hinrich,False,True,sore back (DNP)
2013-12-19,Bulls,2736,Luol Deng,False,True,sore left Achilles (DNP)
2013-12-19,Lakers,977,Kobe Bryant,False,True,fractured left tibia (out for season)
2013-12-19,Spurs,1938,Manu Ginobili,False,True,rest (DNP)
2013-12-19,Spurs,1495,Tim Duncan,False,True,placed on IL for rest
2013-12-20,76ers,202343,Elliot Williams,False,True,back injury (DNP)
2013-12-20,Bucks,2406,Caron Butler,False,True,sore left knee / sore right knee (P) (DNP)
2013-12-20,Bucks,101141,Ersan Ilyasova,False,True,sprained right ankle (DNP)
2013-12-20,Bucks,202390,Gary Neal,False,True,left foot injury (DNP)
2013-12-20,Bucks,2585,Zaza Pachulia,False,True,fractured right foot (DNP)
2013-12-20,Cavaliers,203461,Anthony Bennett,False,True,illness (DTD)
2013-12-20,Cavaliers,203461,Anthony Bennett,False,True,placed on IL with illness
2013-12-20,Cavaliers,203079,Dion Waiters,False,True,right wrist injury (DTD)
2013-12-20,Cavaliers,203079,Dion Waiters,False,True,placed on IL with sore right wrist
2013-12-20,Cavaliers,203092,Tyler Zeller,False,True,sprained right ankle (DNP)
2013-12-20,Cavaliers,203467,Carrick Felix,True,False,activated from IL
2013-12-20,Cavaliers,203156,Henry Sims,True,False,activated from IL
2013-12-20,Hawks,201858,Cartier Martin,False,True,sprained left ankle (DNP)
2013-12-20,Lakers,200770,Jordan Farmar,False,True,torn left hamstring (DNP)
2013-12-20,Lakers,977,Kobe Bryant,False,True,placed on IL with fractured left tibia (out for season)
2013-12-20,Lakers,2581,Steve Blake,False,True,torn ligament in right elbow (DNP)
2013-12-20,Magic,201167,Arron Afflalo,True,False,activated from IL
2013-12-20,Nets,2207,Joe Johnson,False,True,personal reasons (DNP)
2013-12-20,Nets,708,Kevin Garnett,False,True,rest (DNP)
2013-12-20,Pacers,203524,Solomon Hill,False,True,placed on IL
2013-12-20,Pacers,101122,Danny Granger,True,False,activated from IL
2013-12-20,Raptors,202933,Julyan Stone,False,True,placed on IL
2013-12-20,Raptors,202779,Dwight Buycks,True,False,activated from IL (P)
2013-12-20,Rockets,202391,Jeremy Lin,False,True,back spasms (DNP)
2013-12-20,Rockets,201600,Omer Asik,False,True,bruised right thigh (DNP)
2013-12-21,Bucks,101141,Ersan Ilyasova,False,True,sprained right ankle (DNP)
2013-12-21,Bucks,202390,Gary Neal,False,True,left foot injury (DNP)
2013-12-21,Bucks,203089,John Henson,False,True,knee injury (DNP)
2013-12-21,Bucks,2585,Zaza Pachulia,False,True,fractured right foot (DNP)
2013-12-21,Bulls,202710,Jimmy Butler,False,True,sprained right ankle (DNP)
2013-12-21,Bulls,2550,Kirk Hinrich,False,True,sore back (DNP)
2013-12-21,Bulls,2736,Luol Deng,False,True,sore left Achilles (DNP)
2013-12-21,Grizzlies,2419,Tayshaun Prince,False,True,sore left knee (DNP)
2013-12-21,Jazz,200839,Mike Harris,False,True,placed on IL
2013-12-21,Knicks,2030,Kenyon Martin (Sr.),False,True,placed on IL with strained abdominal muscle
2013-12-21,Knicks,203946,Ron Artest,False,True,sore left knee (DNP)
2013-12-21,Knicks,101109,Raymond Felton,False,True,strained left hamstring (DNP)
2013-12-21,Lakers,200770,Jordan Farmar,False,True,torn left hamstring (DNP)
2013-12-21,Lakers,2200,Pau Gasol,False,True,upper respiratory infection (DNP)
2013-12-21,Lakers,2581,Steve Blake,False,True,torn ligament in right elbow (DNP)
2013-12-21,Magic,202734,E'Twaun Moore,False,True,placed on IL with bruised thigh
2013-12-21,Nets,201572,Brook Lopez,False,True,fractured right foot (out for season)
2013-12-21,Pelicans,201160,Jason Smith,False,True,bruised right knee (DTD)
2013-12-21,Pelicans,201160,Jason Smith,False,True,placed on IL with bone bruise in right knee
2013-12-21,Pistons,1497,Chauncey Billups,False,True,placed on IL
2013-12-21,Pistons,201155,Rodney Stuckey,True,False,activated from IL
2013-12-21,Rockets,201935,James Harden,False,True,sprained left ankle (DNP)
2013-12-21,Rockets,202391,Jeremy Lin,False,True,back spasms (DNP)
2013-12-21,Rockets,201600,Omer Asik,False,True,bruised right thigh (DNP)
2013-12-21,Rockets,201976,Patrick Beverley,False,True,fractured right hand (out indefinitely)
2013-12-21,Spurs,202695,Kawhi Leonard,False,True,dental procedure (DNP)
2013-12-21,Spurs,2225,(William) Tony Parker,True,False,activated from IL
2013-12-21,Spurs,1495,Tim Duncan,True,False,activated from IL
2013-12-22,Clippers,203493,Reggie Bullock,False,True,sprained left ankle (DNP)
2013-12-23,Bucks,101141,Ersan Ilyasova,False,True,sprained right ankle (DNP)
2013-12-23,Bucks,202390,Gary Neal,False,True,left foot injury (DNP)
2013-12-23,Cavaliers,203156,Henry Sims,False,True,placed on IL
2013-12-23,Cavaliers,203461,Anthony Bennett,True,False,activated from IL
2013-12-23,Grizzlies,2419,Tayshaun Prince,False,True,sore left knee (DNP)
2013-12-23,Hawks,201858,Cartier Martin,False,True,placed on IL with sprained left ankle
2013-12-23,Hawks,202970,Gustavo Ayon,True,False,activated from IL
2013-12-23,Heat,2548,Dwyane Wade,False,True,placed on IL with sore knee
2013-12-23,Heat,201563,Michael Beasley,True,False,activated from IL
2013-12-23,Knicks,203946,Ron Artest,False,True,sore left knee (DNP)
2013-12-23,Lakers,200770,Jordan Farmar,False,True,torn left hamstring (DNP)
2013-12-23,Lakers,2581,Steve Blake,False,True,torn ligament in right elbow (DNP)
2013-12-23,Nets,201572,Brook Lopez,False,True,placed on IL with fractured right foot (out for season)
2013-12-23,Nets,1891,Jason Terry,True,False,activated from IL
2013-12-23,Nuggets,202702,Kenneth Faried,False,True,sprained left ankle (DNP)
2013-12-23,Pistons,1497,Chauncey Billups,True,False,activated from IL
2013-12-23,Rockets,201935,James Harden,False,True,sprained left ankle (DNP)
2013-12-23,Rockets,201600,Omer Asik,False,True,bruised right thigh (DNP)
2013-12-23,Rockets,201976,Patrick Beverley,False,True,placed on IL with fractured right hand
2013-12-23,Spurs,202709,Cory Joseph,False,True,placed on IL with stomach virus
2013-12-25,Bulls,2736,Luol Deng,False,True,sore left Achilles (DNP)
2013-12-25,Clippers,203493,Reggie Bullock,False,True,sprained left ankle (DNP)
2013-12-25,Heat,2427,Roger Mason Jr.,False,True,placed on IL
2013-12-25,Heat,2548,Dwyane Wade,True,False,activated from IL
2013-12-25,Knicks,2546,Carmelo Anthony,False,True,sprained left ankle (DNP)
2013-12-25,Knicks,203946,Ron Artest,False,True,sore left knee (DNP)
2013-12-25,Knicks,101109,Raymond Felton,False,True,placed on IL with strained left hamstring
2013-12-25,Knicks,2030,Kenyon Martin (Sr.),True,False,activated from IL
2013-12-25,Lakers,2581,Steve Blake,False,True,torn ligament in right elbow (DNP)
2013-12-25,Rockets,201600,Omer Asik,False,True,bruised right thigh (DNP)
2013-12-25,Spurs,202709,Cory Joseph,True,False,activated from IL
2013-12-26,Cavaliers,203467,Carrick Felix,False,True,placed on IL
2013-12-26,Cavaliers,203079,Dion Waiters,True,False,activated from IL
2013-12-26,Hawks,203098,John Jenkins,False,True,placed on IL with leg injury
2013-12-26,Hawks,201858,Cartier Martin,True,False,activated from IL
2013-12-26,Mavericks,201148,Brandan Wright,False,True,illness (DNP)
2013-12-26,Rockets,201600,Omer Asik,False,True,bruised right thigh (DNP)
2013-12-27,Bucks,202390,Gary Neal,False,True,left foot injury (DNP)
2013-12-27,Bucks,2585,Zaza Pachulia,False,True,placed on IL with fractured right foot
2013-12-27,Hawks,201143,Al Horford,False,True,torn right pectoral muscle (out for season)
2013-12-27,Heat,2365,Chris Andersen,False,True,sore back (DNP)
2013-12-27,Heat,2548,Dwyane Wade,False,True,placed on IL with sore knee
2013-12-27,Heat,951,Ray Allen,False,True,right knee tendinitis (DNP)
2013-12-27,Heat,2427,Roger Mason Jr.,True,False,activated from IL
2013-12-27,Jazz,200839,Mike Harris,False,True,personal reasons (DNP)
2013-12-27,Knicks,2546,Carmelo Anthony,False,True,sprained left ankle (DNP)
2013-12-27,Lakers,2200,Pau Gasol,False,True,upper respiratory infection (DNP)
2013-12-27,Lakers,2581,Steve Blake,False,True,torn ligament in right elbow (DNP)
2013-12-27,Mavericks,201961,Wayne Ellington,False,True,illness (DTD)
2013-12-27,Nets,101154,Andray Blatche,False,True,placed on IL for personal reasons
2013-12-27,Nuggets,201589,Darrell Arthur,False,True,bruised/strained right quadriceps (DNP)
2013-12-27,Nuggets,202702,Kenneth Faried,False,True,sprained left ankle (DNP)
2013-12-27,Pelicans,201569,Eric Gordon,False,True,placed on IL with bruised right hip
2013-12-27,Thunder,101155,Ryan Gomes,True,False,activated from IL
2013-12-27,Wizards,202338,Kevin Seraphin,False,True,sore right knee (P) / left knee (CBC) (DNP)
2013-12-27,Pelicans,201160,Jason Smith,True,False,activated from IL
2013-12-27,Thunder,201566,Russell Westbrook,False,True,arthroscopic surgery on right knee (out indefinitely)
2013-12-27,Pelicans,201160,Jason Smith,False,True,bone bruise in right knee (DNP)
2013-12-27,Thunder,201566,Russell Westbrook,False,True,placed on IL recovering from arthroscopic surgery on right knee
2013-12-28,76ers,202323,Evan Turner,False,True,sore right knee (DNP)
2013-12-28,Bucks,202390,Gary Neal,False,True,left foot injury (DNP)
2013-12-28,Bucks,203089,John Henson,False,True,sprained left ankle (DNP)
2013-12-28,Bulls,2736,Luol Deng,False,True,sore left Achilles (DNP)
2013-12-28,Cavaliers,203467,Carrick Felix,True,False,activated from IL
2013-12-28,Cavaliers,203156,Henry Sims,True,False,activated from IL
2013-12-28,Clippers,200797,Ryan Hollins,False,True,personal reasons (DNP)
2013-12-28,Hawks,201143,Al Horford,False,True,placed on IL with torn right pectoral muscle (out for season)
2013-12-28,Heat,2548,Dwyane Wade,True,False,activated from IL
2013-12-28,Jazz,200839,Mike Harris,False,True,personal reasons (DNP)
