Date,Team,playerID,Player,In,Out,Notes
2003-11-22,76ers,299,Glenn Robinson (Jr.),False,True,sprained left ankle (DNP)
2003-11-22,Cavaliers,2430,Carlos Boozer,False,True,sprained right ankle (DNP)
2003-11-22,Clippers,2060,Marko Jaric,False,True,torn plantar fascia in left foot (DNP)
2003-11-22,Knicks,275,Allan Houston,False,True,sore lower back (DNP)
2003-11-22,Knicks,1496,Keith Van Horn,False,True,sprained right ankle (DNP)
2003-11-22,Nets,467,Jason Kidd,False,True,sore left knee (DNP)
2003-11-22,Nuggets,2403,Nene Hilario ,False,True,strained left groin (DNP)
2003-11-22,Timberwolves,1709,Michael Olowokandi,False,True,right knee tendinitis (DNP)
2003-11-23,Bucks,1065,Erick Strickland,False,True,bruised left thigh (DNP)
2003-11-23,Kings,2222,Gerald Wallace,False,True,sprained left knee (DNP)
2003-11-23,Lakers,2441,Jamal Sampson,False,True,placed on IL with back spasms
2003-11-23,Lakers,406,Shaquille O'Neal,False,True,strained right calf (DNP)
2003-11-23,Lakers,2098,Stanislav Medvedenko,True,False,activated from IL
2003-11-23,Pistons,922,Elden Campbell,False,True,family reasons (DNP)
2003-11-23,Warriors,1502,Adonal Foyle,False,True,recovering from surgery on left knee (DNP)
2003-11-23,Warriors,685,Cherokee Parks,False,True,bruised chest (DNP)
2003-11-23,Warriors,89,Nick Van Exel,False,True,sore left knee (DNP)
2003-11-24,Clippers,2060,Marko Jaric,False,True,left foot injury (DNP)
2003-11-24,Knicks,275,Allan Houston,False,True,sore lower back (DNP)
2003-11-24,Knicks,1496,Keith Van Horn,False,True,sprained right ankle (DNP)
2003-11-24,Magic,1503,Tracy McGrady,False,True,flu (DNP)
2003-11-24,Nets,297,Alonzo Mourning,False,True,retired
2003-11-24,Pistons,1888,Richard Hamilton,False,True,strained neck (DNP)
2003-11-24,Rockets,2366,Mike Wilks,False,True,placed on IL with bruised right shoulder
2003-11-24,Rockets,15,Eric Piatkowski,True,False,activated from IL
2003-11-25,76ers,299,Glenn Robinson (Jr.),False,True,placed on IL with sprained left ankle
2003-11-25,76ers,1761,Greg Buckner,True,False,activated from IL
2003-11-25,Bucks,2038,Joel Przybilla,False,True,stomach virus (DNP)
2003-11-25,Heat,2406,Caron Butler,False,True,left quadricep injury (DNP)
2003-11-25,Heat,238,Tyrone Hill,False,True,stiff neck & shoulder (DNP)
2003-11-25,Kings,2222,Gerald Wallace,False,True,sprained left knee (DNP)
2003-11-25,Nets,297,Alonzo Mourning,False,True,placed on IL with kidney disorder
2003-11-25,Nets,446,Lucious Harris,True,False,activated from IL
2003-11-25,Nuggets,2403,Nene Hilario ,False,True,strained left groin (DNP)
2003-11-25,Spurs,1853,Anthony Carter,False,True,placed on IL with left knee tendinitis
2003-11-25,Spurs,1500,Ron Mercer,True,False,activated from IL
2003-11-25,Timberwolves,1709,Michael Olowokandi,False,True,right knee tendinitis (DNP)
2003-11-25,Wizards,2240,Gilbert Arenas,False,True,placed on IL with abdominal strain
2003-11-26,Bulls,937,Scottie Pippen,False,True,left eye injury (DNP)
2003-11-26,Bulls,2199,Tyson Chandler,False,True,sore lower back (DNP)
2003-11-26,Hawks,1536,Stephen Jackson,False,True,sprained left ankle (DNP)
2003-11-26,Jazz,2306,Carlos Arroyo,False,True,sprained left ankle (DNP)
2003-11-26,Knicks,1496,Keith Van Horn,False,True,sprained right ankle (DNP)
2003-11-26,Lakers,406,Shaquille O'Neal,False,True,strained right calf (DNP)
2003-11-26,Suns,1890,Shawn Marion,False,True,sprained left ankle (DNP)
2003-11-26,Suns,2560,Zarko Cabarkapa,False,True,fractured right wrist (out 6-8 weeks)
2003-11-26,Timberwolves,2058,Mark Madsen,False,True,back spasms (DNP)
2003-11-26,Timberwolves,1709,Michael Olowokandi,False,True,right knee tendinitis (DNP)
2003-11-27,Knicks,1496,Keith Van Horn,False,True,sprained right ankle (DNP)
2003-11-27,Pacers,2224,Jamaal Tinsley,False,True,sore lower back (DNP)
2003-11-28,76ers,934,Derrick Coleman,False,True,strained left knee (DNP)
2003-11-28,Bucks,1501,Tim Thomas,False,True,sprained left ankle (DNP)
2003-11-28,Cavaliers,1743,Bruno Sundov,False,True,placed on IL with bruised right wrist
2003-11-28,Cavaliers,2430,Carlos Boozer,False,True,sprained right ankle (DNP)
2003-11-28,Cavaliers,1565,Michael Stewart,True,False,activated from IL
2003-11-28,Celtics,2570,Kendrick Perkins,False,True,placed on IR with bilateral infraptellar tendinitis
2003-11-28,Celtics,1711,Raef LaFrentz,True,False,activated from IL
2003-11-28,Grizzlies,953,Lorenzen Wright,False,True,sprained right ankle (DNP)
2003-11-28,Heat,2406,Caron Butler,False,True,left quadricep injury (DNP)
2003-11-28,Heat,238,Tyrone Hill,False,True,right shoulder injury (DNP)
2003-11-28,Jazz,2306,Carlos Arroyo,False,True,sprained left ankle (DNP)
2003-11-28,Kings,2222,Gerald Wallace,False,True,sprained left ankle (DNP)
2003-11-28,Mavericks,1717,Dirk Nowitzki,False,True,sprained right ankle (DNP)
2003-11-28,Pacers,2224,Jamaal Tinsley,False,True,sore lower back (DNP)
2003-11-28,Sonics,1740,Rashard Lewis,False,True,death of brother (DNP)
2003-11-28,Suns,1890,Shawn Marion,False,True,sprained left ankle (DNP)
2003-11-28,Suns,2560,Zarko Cabarkapa,False,True,placed on IL with fractured right wrist
2003-11-28,Suns,2425,Robert Archibald,True,False,activated from IL
2003-11-28,Timberwolves,2058,Mark Madsen,False,True,back spasms (DNP)
2003-11-28,Warriors,1502,Adonal Foyle,False,True,recovering from surgery on left knee (DNP)
2003-11-29,76ers,934,Derrick Coleman,False,True,strained left knee (DNP)
2003-11-29,Bucks,1501,Tim Thomas,False,True,sprained left ankle (DNP)
2003-11-29,Cavaliers,2430,Carlos Boozer,False,True,sprained right ankle (DNP)
2003-11-29,Grizzlies,953,Lorenzen Wright,False,True,sprained right ankle (DNP)
2003-11-29,Heat,2406,Caron Butler,False,True,left quadricep injury (DNP)
2003-11-29,Heat,238,Tyrone Hill,False,True,neck & shoulder injury (DNP)
2003-11-29,Mavericks,1717,Dirk Nowitzki,False,True,sprained right ankle (DNP)
2003-11-29,Pistons,283,Lindsey Hunter,False,True,placed on IL with strained MCL in left knee
2003-11-29,Pistons,93,Hubert Davis,True,False,activated from IL
2003-11-29,Timberwolves,2058,Mark Madsen,False,True,back spasms (DNP)
2003-11-29,Warriors,1502,Adonal Foyle,False,True,recovering from surgery on left knee (DNP)
2003-11-29,Wizards,2041,Etan Thomas,False,True,flu (DNP)
2003-11-29,Wizards,348,Mitchell Butler,True,False,activated from IL
2003-11-30,Kings,2222,Gerald Wallace,False,True,sprained left knee (DNP)
2003-11-30,Pacers,2224,Jamaal Tinsley,False,True,sore back (DNP)
2003-12-01,Bucks,1501,Tim Thomas,False,True,sprained left ankle (DNP)
2003-12-01,Bulls,2199,Tyson Chandler,False,True,placed on IL with sore lower back
2003-12-01,Bulls,2669,Linton Johnson III,True,False,activated from IL
2003-12-01,Clippers,2404,Chris Wilcox,False,True,strained left groin (DNP)
2003-12-01,Clippers,779,Glen Rice (Sr.),False,True,placed on IL with bruised right knee
2003-12-01,Clippers,178,Olden Polynice,True,False,activated from IL
2003-12-01,Grizzlies,1715,Jason Williams,False,True,back spasms (DNP)
2003-12-01,Jazz,2306,Carlos Arroyo,False,True,sprained left ankle (DNP)
2003-12-01,Knicks,2552,Mike Sweetney,False,True,placed on IL with left patella tendinitis
2003-12-01,Knicks,686,Antonio McDyess,True,False,activated from IL
2003-12-01,Magic,1727,Pat Garrity,False,True,surgery on right knee to repair damaged cartilage (out 4-6 months)
2003-12-01,Pacers,2224,Jamaal Tinsley,False,True,personal reasons (DNP)
2003-12-01,Pacers,1897,Metta World Peace,False,True,back spasms (DNP)
2003-12-02,76ers,934,Derrick Coleman,False,True,sprained left knee (DNP)
2003-12-02,Bucks,1501,Tim Thomas,False,True,sprained left ankle (DNP)
2003-12-02,Bucks,389,Toni Kukoc,False,True,back spasms (DNP)
2003-12-02,Cavaliers,2205,DeSagana Diop,False,True,right knee injury (DNP)
2003-12-02,Mavericks,1717,Dirk Nowitzki,False,True,sprained right ankle (DNP)
2003-12-02,Nuggets,948,Marcus Camby,False,True,strained right groin (DNP)
2003-12-02,Wizards,2041,Etan Thomas,False,True,flu (DNP)
2003-12-03,Blazers,2566,Travis Outlaw,True,False,activated from IL
2003-12-03,Cavaliers,2205,DeSagana Diop,False,True,right knee injury (DNP)
2003-12-03,Celtics,1499,Tony Battie,False,True,flu (DNP)
2003-12-03,Clippers,2404,Chris Wilcox,False,True,strained left groin (DNP)
2003-12-03,Clippers,2067,Eddie House,False,True,sore left foot (DNP)
2003-12-03,Grizzlies,1715,Jason Williams,False,True,back spasms (DNP)
2003-12-03,Heat,2406,Caron Butler,False,True,left quadricep injury (DNP)
2003-12-03,Jazz,2306,Carlos Arroyo,False,True,sprained left ankle (DNP)
2003-12-03,Jazz,2052,DeShawn Stevenson,False,True,flu (DNP)
2003-12-03,Nets,2215,Jason Collins,False,True,sprained left ankle (DNP)
2003-12-03,Nuggets,948,Marcus Camby,False,True,sprained right groin (DNP)
2003-12-03,Pacers,2224,Jamaal Tinsley,False,True,placed on IL with sore lower back
2003-12-03,Pacers,2249,Jamison Brewer,True,False,activated from IL
2003-12-03,Pistons,922,Elden Campbell,False,True,personal reasons (DNP)
2003-12-03,Rockets,754,Jim Jackson,False,True,flu (DNP)
2003-12-03,Rockets,680,John Amaechi,False,True,flu (DNP)
2003-12-03,Suns,2571,Leandro Barbosa,False,True,bruised back (DNP)
2003-12-03,Timberwolves,2058,Mark Madsen,False,True,back spasms (DNP)
2003-12-03,Warriors,1502,Adonal Foyle,False,True,recovering from surgery on left knee (DNP)
2003-12-04,76ers,1531,Marc Jackson,False,True,surgery on broken left ring finger (out ~8 weeks)
2003-12-04,76ers,1531,Marc Jackson,False,True,surgery on broken left ring finger (DNP)
2003-12-04,76ers,2584,Willie Green,False,True,sprained right thumb (DNP)
2003-12-04,Bulls,937,Scottie Pippen,False,True,left knee injury (DNP)
2003-12-04,Cavaliers,2205,DeSagana Diop,False,True,surgery on right knee to repair torn cartilage (out 4-6 weeks)
2003-12-04,Mavericks,1717,Dirk Nowitzki,False,True,sprained right ankle (DNP)
2003-12-05,76ers,1531,Marc Jackson,False,True,recovering from surgery on broken left ring finger (DNP)
2003-12-05,76ers,2584,Willie Green,False,True,surgery on right thumb (out 6-8 weeks)
2003-12-05,76ers,2584,Willie Green,False,True,surgery on right thumb (DNP)
2003-12-05,Bucks,1501,Tim Thomas,False,True,sprained left ankle (DNP)
2003-12-05,Bucks,389,Toni Kukoc,False,True,placed on IL with back spasms
2003-12-05,Clippers,2404,Chris Wilcox,False,True,strained left groin (DNP)
2003-12-05,Clippers,2067,Eddie House,False,True,placed on IL with sprained left foot
2003-12-05,Clippers,1882,Elton Brand,True,False,activated from IL
2003-12-05,Grizzlies,1715,Jason Williams,False,True,back spasms (DNP)
2003-12-05,Heat,2406,Caron Butler,False,True,left quadricep injury (DNP)
2003-12-05,Jazz,2306,Carlos Arroyo,False,True,sprained left ankle (DNP)
2003-12-05,Magic,2558,Reece Gaines,False,True,placed on IL with right patella tendinitis
2003-12-05,Magic,1742,Shammond Williams,True,False,activated from IL
2003-12-05,Pacers,1897,Metta World Peace,False,True,back spasms (DNP)
2003-12-05,Spurs,990,Malik Rose,False,True,strained right ankle (DNP)
2003-12-05,Timberwolves,2058,Mark Madsen,False,True,back spasms (DNP)
2003-12-05,Timberwolves,1709,Michael Olowokandi,False,True,right knee tendinitis (DNP)
2003-12-05,Warriors,1502,Adonal Foyle,False,True,recovering from surgery on left knee (DNP)
2003-12-06,Bucks,1501,Tim Thomas,False,True,sprained left ankle (DNP)
2003-12-06,Bulls,1944,Eddie Robinson,False,True,upper respiratory infection (DNP)
2003-12-06,Bulls,937,Scottie Pippen,False,True,left knee injury (DNP)
2003-12-06,Cavaliers,2205,DeSagana Diop,False,True,recovering from surgery on right knee (DNP)
2003-12-06,Heat,2406,Caron Butler,False,True,left quadricep injury (DNP)
2003-12-06,Hornets,1714,Tractor Traylor,False,True,personal reasons (DNP)
2003-12-06,Hornets,399,Sean Rooks,False,True,death in family (DNP)
2003-12-06,Knicks,275,Allan Houston,False,True,sore right knee (DNP)
2003-12-06,Mavericks,1717,Dirk Nowitzki,False,True,sprained right ankle (DNP)
2003-12-06,Spurs,990,Malik Rose,False,True,strained right ankle (DNP)
2003-12-06,Suns,2405,Amar'e Stoudemire,False,True,placed on IL with sprained left ankle
2003-12-06,Suns,2456,Cezary Trybanski,True,False,activated from IL
2003-12-06,Warriors,1502,Adonal Foyle,False,True,recovering from surgery on left knee (DNP)
2003-12-07,Clippers,2404,Chris Wilcox,False,True,strained left groin (DNP)
2003-12-07,Grizzlies,1715,Jason Williams,False,True,strained back (DNP)
2003-12-07,Jazz,2306,Carlos Arroyo,False,True,sprained left ankle (DNP)
2003-12-07,Timberwolves,2058,Mark Madsen,False,True,back spasms (DNP)
2003-12-07,Timberwolves,1709,Michael Olowokandi,False,True,right knee tendinitis (DNP)
2003-12-08,Bucks,1501,Tim Thomas,False,True,sprained left ankle (DNP)
2003-12-08,Bulls,937,Scottie Pippen,False,True,left knee injury (DNP)
2003-12-08,Cavaliers,2205,DeSagana Diop,False,True,placed on IL recovering from surgery on right knee
2003-12-08,Cavaliers,1743,Bruno Sundov,True,False,activated from IL
2003-12-08,Celtics,452,Vin Baker,False,True,flu (DNP)
2003-12-08,Jazz,2306,Carlos Arroyo,False,True,sprained left ankle (DNP)
2003-12-08,Spurs,990,Malik Rose,False,True,strained right ankle (DNP)
2003-12-09,76ers,947,Allen Iverson,False,True,right knee tendinitis (DNP)
2003-12-09,76ers,1531,Marc Jackson,False,True,recovering from surgery on broken left ring finger (DNP)
2003-12-09,76ers,2584,Willie Green,False,True,recovering from surgery on right thumb (DNP)
2003-12-09,Clippers,2250,Bobby Simmons,False,True,flu (DNP)
2003-12-09,Kings,1517,Bobby Jackson,False,True,bronchitis (DNP)
2003-12-09,Knicks,275,Allan Houston,False,True,sore right knee (DNP)
2003-12-09,Pacers,1533,Anthony Johnson,False,True,lower abdominal strain (DNP)
2003-12-09,Pistons,2545,Darko Milicic,False,True,flu (DNP)
2003-12-09,Pistons,1032,Darvin Ham,False,True,placed on IL with sprained right wrist
2003-12-09,Pistons,93,Hubert Davis,False,True,placed on IL with sprained left thumb
2003-12-09,Pistons,1088,Chucky Atkins,True,False,activated from IL
2003-12-09,Pistons,1442,Zeljko Rebraca,True,False,activated from IL
2003-12-09,Timberwolves,1709,Michael Olowokandi,False,True,right knee tendinitis (DNP)
2003-12-09,Warriors,1502,Adonal Foyle,False,True,recovering from surgery on left knee (DNP)
2003-12-10,76ers,2584,Willie Green,False,True,placed on IL recovering from surgery on right thumb
2003-12-10,76ers,299,Glenn Robinson (Jr.),True,False,activated from IL
2003-12-10,Bucks,1501,Tim Thomas,False,True,sprained left ankle (DNP)
2003-12-10,Clippers,178,Olden Polynice,False,True,placed on IL with strained neck
2003-12-10,Clippers,779,Glen Rice (Sr.),True,False,activated from IL
2003-12-10,Grizzlies,2563,Dahntay Jones,False,True,placed on IL with left Achilles tendinitis
2003-12-10,Grizzlies,1715,Jason Williams,False,True,strained back (DNP)
2003-12-10,Grizzlies,2559,Troy Bell,True,False,activated from IL
2003-12-10,Jazz,2306,Carlos Arroyo,False,True,sprained left ankle (DNP)
2003-12-10,Knicks,275,Allan Houston,False,True,right knee injury (DNP)
2003-12-10,Spurs,990,Malik Rose,False,True,strained right ankle (DNP)
2003-12-10,Suns,2571,Leandro Barbosa,False,True,bruised sternum (DNP)
2003-12-10,Warriors,1502,Adonal Foyle,False,True,recovering from surgery on left knee (DNP)
2003-12-11,76ers,42,Monty Williams,False,True,bruised knee
2003-12-11,Spurs,990,Malik Rose,False,True,strained right ankle (DNP)
2003-12-12,76ers,1761,Greg Buckner,False,True,death of grandmother (DNP)
2003-12-12,76ers,1531,Marc Jackson,False,True,recovering from surgery on broken left ring finger (DNP)
2003-12-12,Bucks,1501,Tim Thomas,False,True,sprained left ankle (DNP)
2003-12-12,Bulls,916,Corie Blount,False,True,sprained left knee (DNP)
2003-12-12,Bulls,937,Scottie Pippen,False,True,arthroscopic surgery on left knee (out 4-6 weeks)
2003-12-12,Bulls,937,Scottie Pippen,False,True,arthroscopic surgery on left knee (DNP)
2003-12-12,Grizzlies,1715,Jason Williams,False,True,strained back muscle (DNP)
2003-12-12,Hawks,2564,Boris Diaw,False,True,sprained left ankle (DNP)
2003-12-12,Heat,1917,Wang Zhi-Zhi,False,True,placed on IL with patellar tendinitis
2003-12-12,Heat,2446,Rasual Butler,True,False,activated from IL
2003-12-12,Kings,324,Anthony Peeler,False,True,sore right knee (DNP)
2003-12-12,Mavericks,714,Michael Finley,False,True,sprained right big toe (DNP)
2003-12-12,Nets,2220,Brandon Armstrong,False,True,placed on IL with sprained left ankle
2003-12-12,Nets,2565,Zoran Planinic,False,True,placed on IL with strained neck
2003-12-12,Nets,2245,Damone Brown,True,False,activated from IL
2003-12-12,Nets,2447,Tamar Slay,True,False,activated from IL
2003-12-12,Timberwolves,2058,Mark Madsen,False,True,back spasms (DNP)
2003-12-12,Timberwolves,1709,Michael Olowokandi,False,True,surgery on right knee (out 6-8 weeks)
2003-12-12,Timberwolves,1709,Michael Olowokandi,False,True,surgery on right knee (DNP)
2003-12-12,Warriors,1502,Adonal Foyle,False,True,recovering from surgery on left knee (DNP)
2003-12-12,Warriors,2049,Speedy Claxton,False,True,lower back spasms (DNP)
2003-12-12,Wizards,348,Mitchell Butler,False,True,placed on IL with right knee tendinitis
2003-12-12,Wizards,2240,Gilbert Arenas,True,False,activated from IL
2003-12-13,Bulls,916,Corie Blount,False,True,sprained left knee (DNP)
2003-12-13,Bulls,937,Scottie Pippen,False,True,recovering from arthroscopic surgery on left knee (DNP)
2003-12-13,Celtics,1711,Raef LaFrentz,False,True,placed on IL with right knee tendinitis
2003-12-13,Celtics,2570,Kendrick Perkins,True,False,activated from IL
2003-12-13,Grizzlies,1715,Jason Williams,False,True,strained back (DNP)
2003-12-13,Hawks,2564,Boris Diaw,False,True,sprained left ankle (DNP)
2003-12-13,Knicks,703,Kurt Thomas,False,True,sore left knee (DNP)
2003-12-13,Magic,1731,Tyronn Lue,False,True,strained left hip flexor (DNP)
2003-12-13,Spurs,990,Malik Rose,False,True,strained right ankle (DNP)
2003-12-13,Timberwolves,1709,Michael Olowokandi,False,True,placed on IL recovering from surgery on right knee
2003-12-14,76ers,947,Allen Iverson,False,True,right knee hematoma (DNP)
2003-12-14,76ers,1761,Greg Buckner,False,True,death of grandmother (DNP)
2003-12-14,76ers,1531,Marc Jackson,False,True,recovering from surgery on broken left ring finger (DNP)
2003-12-14,Jazz,2414,Curtis Borchardt,False,True,broken right wrist (DNP)
2003-12-14,Wizards,2240,Gilbert Arenas,False,True,placed on IL with strained stomach muscle
2003-12-15,Celtics,1711,Raef LaFrentz,False,True,surgery on right knee (out for season)
2003-12-15,Grizzlies,1715,Jason Williams,False,True,strained back (DNP)
2003-12-15,Mavericks,714,Michael Finley,False,True,sprained right big toe (DNP)
2003-12-15,Mavericks,762,Shawn Bradley,False,True,back spasms (DNP)
2003-12-15,Spurs,990,Malik Rose,False,True,strained right ankle (DNP)
2003-12-15,Timberwolves,2058,Mark Madsen,False,True,back spasms (DNP)
2003-12-16,Bulls,916,Corie Blount,False,True,sprained left knee (DNP)
2003-12-16,Bulls,2201,Eddy Curry,False,True,bone bruise in left knee (out 2-4 weeks)
2003-12-16,Bulls,2201,Eddy Curry,False,True,bone bruise in left knee (DNP)
2003-12-16,Bulls,937,Scottie Pippen,False,True,placed on IR recovering from arthroscopic surgery on left knee
2003-12-16,Grizzlies,1715,Jason Williams,False,True,strained back (DNP)
2003-12-16,Hawks,2564,Boris Diaw,False,True,sprained left ankle (DNP)
2003-12-16,Heat,955,Samaki Walker,False,True,placed on IL with stress reaction in right ankle
2003-12-16,Heat,2124,Malik Allen,True,False,activated from IL
2003-12-16,Jazz,2414,Curtis Borchardt,False,True,broken right wrist (DNP)
2003-12-16,Magic,1731,Tyronn Lue,False,True,strained left hip (DNP)
2003-12-16,Raptors,2370,Mengke Bateer,False,True,placed on IL with strained left knee
2003-12-16,Timberwolves,2058,Mark Madsen,False,True,lower back spasms (DNP)
2003-12-16,Warriors,1502,Adonal Foyle,False,True,placed on IL recovering from surgery on left knee
2003-12-16,Warriors,2211,Troy Murphy,False,True,torn plantar fascia in right foot (DNP)
2003-12-16,Warriors,2211,Troy Murphy,True,False,activated from IL
2003-12-17,76ers,947,Allen Iverson,False,True,bruised right knee (DNP)
2003-12-17,76ers,1761,Greg Buckner,False,True,death of grandmother (DNP)
2003-12-17,76ers,1531,Marc Jackson,False,True,recovering from surgery on broken left ring finger (DNP)
2003-12-17,Bulls,916,Corie Blount,False,True,sprained left knee (DNP)
2003-12-17,Bulls,2201,Eddy Curry,False,True,sprained left knee (DNP)
2003-12-17,Cavaliers,1956,Ira Newble,False,True,ill (DNP)
2003-12-17,Hawks,2564,Boris Diaw,False,True,sprained right ankle (DNP)
2003-12-17,Jazz,1052,Ben Handlogten,False,True,birth of child (DNP)
2003-12-17,Jazz,2414,Curtis Borchardt,False,True,broken right wrist (DNP)
2003-12-17,Magic,1731,Tyronn Lue,False,True,strained left hip (DNP)
2003-12-17,Mavericks,714,Michael Finley,False,True,sprained right big toe (DNP)
2003-12-17,Mavericks,762,Shawn Bradley,False,True,back spasms (DNP)
2003-12-18,Mavericks,714,Michael Finley,False,True,sprained right big toe (DNP)
2003-12-18,Mavericks,762,Shawn Bradley,False,True,back spasms (DNP)
2003-12-18,Nets,297,Alonzo Mourning,False,True,kidney transplant surgery (out indefinitely)
2003-12-18,Timberwolves,2058,Mark Madsen,False,True,lower back spasms (DNP)
2003-12-19,76ers,947,Allen Iverson,False,True,bruised right knee (DNP)
2003-12-19,76ers,1531,Marc Jackson,False,True,recovering from surgery on broken left ring finger (DNP)
2003-12-19,Blazers,2566,Travis Outlaw,False,True,placed on IL with bilateral patellar tendinitis
2003-12-19,Clippers,1542,Peja Drobnjak,False,True,placed on IL with back spasms
2003-12-19,Clippers,2067,Eddie House,True,False,activated from IL
2003-12-19,Hawks,2564,Boris Diaw,False,True,sprained right ankle (DNP)
2003-12-19,Jazz,2414,Curtis Borchardt,False,True,broken right wrist (DNP)
2003-12-19,Magic,1731,Tyronn Lue,False,True,strained left hip flexor (DNP)
2003-12-19,Nets,1425,Aaron Williams,False,True,pulled groin (DNP)
2003-12-19,Pistons,2545,Darko Milicic,False,True,flu (DNP)
2003-12-19,Sonics,699,Brent Barry,False,True,left hip flexor injury (DNP)
2003-12-19,Wizards,2217,Brendan Haywood,False,True,sinus infection (DNP)
2003-12-20,Bucks,2061,Dan Langhi,False,True,placed on IL with sore left ankle
2003-12-20,Bucks,389,Toni Kukoc,True,False,activated from IL
2003-12-20,Bulls,2201,Eddy Curry,False,True,bone bruise in left knee (DNP)
2003-12-20,Clippers,2408,Melvin Ely,False,True,flu (DNP)
2003-12-20,Hawks,2564,Boris Diaw,False,True,sprained left ankle (DNP)
2003-12-20,Hawks,1901,Dion Glover,False,True,flu (DNP)
2003-12-20,Hornets,2561,David West,False,True,upper respiratory infection (DNP)
2003-12-20,Mavericks,714,Michael Finley,False,True,sprained right big toe (DNP)
2003-12-20,Mavericks,762,Shawn Bradley,False,True,back spasms (DNP)
2003-12-20,Nets,1425,Aaron Williams,False,True,pulled groin (DNP)
2003-12-20,Nets,446,Lucious Harris,False,True,sprained ankle (DNP)
2003-12-20,Pacers,72,Kenny Anderson,False,True,sore left foot (DNP)
2003-12-20,Sonics,1498,Antonio Daniels,False,True,strained abdominal (DNP)
2003-12-20,Sonics,699,Brent Barry,False,True,left hip flexor injury (DNP)
2003-12-20,Timberwolves,911,Ervin Johnson,False,True,personal reasons (DNP)
2003-12-20,Timberwolves,1607,Troy Hudson,True,False,activated from IL
2003-12-21,76ers,947,Allen Iverson,False,True,bruised right knee (DNP)
2003-12-21,76ers,1531,Marc Jackson,False,True,recovering from surgery on broken left ring finger (DNP)
2003-12-21,Blazers,2257,Ruben Boumtje Boumtje,False,True,sprained left ankle (DNP)
2003-12-21,Heat,2124,Malik Allen,False,True,flu (DNP)
2003-12-21,Jazz,2414,Curtis Borchardt,False,True,broken right wrist (DNP)
2003-12-22,76ers,947,Allen Iverson,False,True,bruised right knee (DNP)
2003-12-22,76ers,934,Derrick Coleman,False,True,sprained left knee (DNP)
2003-12-22,76ers,1531,Marc Jackson,False,True,recovering from surgery on broken left ring finger (DNP)
2003-12-22,Bulls,2201,Eddy Curry,False,True,bone bruise in left knee (DNP)
2003-12-22,Grizzlies,953,Lorenzen Wright,False,True,lower leg injury (DNP)
2003-12-22,Grizzlies,2031,Stromile Swift,False,True,stomach virus (DNP)
2003-12-22,Jazz,2414,Curtis Borchardt,False,True,broken right wrist (DNP)
2003-12-22,Kings,1444,Lawrence Funderburke,True,False,activated from IL
2003-12-22,Lakers,252,Karl Malone,False,True,strained ligament in knee (out 3 games)
2003-12-22,Magic,2051,Donnell Harvey,False,True,DNP
2003-12-22,Nuggets,468,Jon Barry,False,True,placed on IL with strained neck
2003-12-22,Nuggets,948,Marcus Camby,False,True,strained lower back (DNP)
2003-12-22,Nuggets,2244,Jeff Trepagnier,True,False,activated from IL
2003-12-23,76ers,1531,Marc Jackson,False,True,placed on IR recovering from surgery on broken left ring finger
2003-12-23,Bulls,2201,Eddy Curry,False,True,bone bruise in left knee (DNP)
2003-12-23,Clippers,2408,Melvin Ely,False,True,placed on IL with flu
2003-12-23,Clippers,178,Olden Polynice,True,False,activated from IL
2003-12-23,Grizzlies,953,Lorenzen Wright,False,True,right leg injury (DNP)
2003-12-23,Heat,961,John Wallace,False,True,flu (DNP)
2003-12-23,Heat,2124,Malik Allen,False,True,flu (DNP)
2003-12-23,Kings,1444,Lawrence Funderburke,False,True,left Achilles tendon injury (DNP)
2003-12-23,Lakers,2457,Jannero Pargo,False,True,placed on IL with patellar tendinitis
2003-12-23,Lakers,252,Karl Malone,False,True,sprained right ankle (DNP)
2003-12-23,Lakers,2567,Brian Cook,True,False,activated from IL
2003-12-23,Mavericks,762,Shawn Bradley,False,True,back spasms (DNP)
2003-12-23,Nets,1425,Aaron Williams,False,True,pulled groin (DNP)
2003-12-23,Pistons,722,Corliss Williamson,False,True,family reasons (DNP)
2003-12-23,Rockets,680,John Amaechi,False,True,placed on IL with intestinal virus
2003-12-23,Rockets,2366,Mike Wilks,True,False,activated from IL
2003-12-23,Sonics,1738,Ansu Sesay,False,True,placed on IL with sprained left ring finger
2003-12-23,Sonics,951,Ray Allen,True,False,activated from IL
2003-12-23,Suns,2425,Robert Archibald,False,True,placed on IL with flu
2003-12-25,Lakers,252,Karl Malone,False,True,sprained ligament in knee (DNP)
2003-12-25,Mavericks,762,Shawn Bradley,False,True,back spasms (DNP)
2003-12-25,Pacers,72,Kenny Anderson,False,True,placed on IL with strained right calf muscle
2003-12-25,Pacers,2224,Jamaal Tinsley,True,False,activated from IL
2003-12-26,76ers,947,Allen Iverson,False,True,bruised right knee (DNP)
2003-12-26,Bucks,2038,Joel Przybilla,False,True,placed on IL with right knee tendinitis
2003-12-26,Bucks,1730,Brian Skinner,True,False,activated from IL
2003-12-26,Bulls,2201,Eddy Curry,False,True,bone bruise in left knee (DNP)
2003-12-26,Hornets,248,George Lynch,False,True,personal reasons (DNP)
2003-12-26,Jazz,731,Greg Ostertag,False,True,sore left knee (DNP)
2003-12-26,Knicks,221,Clarence Weatherspoon,False,True,placed on IL with left Achilles tendinitis
2003-12-26,Knicks,2552,Mike Sweetney,True,False,activated from IL
